class,name,label,parent,iri,storid,namespace,annotations
obo.DOID_4,DOID_4,['disease'],[owl.Thing],http://purl.obolibrary.org/obo/DOID_4,385,http://purl.obolibrary.org/obo/
obo.DOID_0080600,DOID_0080600,"[locstr('COVID-19', 'en')]","[obo.DOID_0080599, obo.RO_0002451.some(obo.TRANS_0000008 | obo.TRANS_0000009), obo.RO_0002452.some(obo.SYMP_0000613), obo.RO_0002452.some(obo.SYMP_0000614), obo.RO_0002452.some(obo.SYMP_0019153)]",http://purl.obolibrary.org/obo/DOID_0080600,387,http://purl.obolibrary.org/obo/
obo.DOID_162,DOID_162,['cancer'],[obo.DOID_14566],http://purl.obolibrary.org/obo/DOID_162,389,http://purl.obolibrary.org/obo/,Annotation #1: Updating out dated UMLS CUI.
obo.DOID_9256,DOID_9256,['colorectal cancer'],[obo.DOID_5672],http://purl.obolibrary.org/obo/DOID_9256,432,http://purl.obolibrary.org/obo/,"Annotation #1: Xref MGI.
OMIM mapping confirmed by DO. [SN]."
obo.DOID_1324,DOID_1324,['lung cancer'],"[obo.DOID_0050615, obo.DOID_850]",http://purl.obolibrary.org/obo/DOID_1324,433,http://purl.obolibrary.org/obo/
obo.DOID_7148,DOID_7148,['rheumatoid arthritis'],"[obo.DOID_0060032, obo.DOID_848, obo.RO_0002200.some(obo.HP_0010701), obo.RO_0004026.some(obo.UBERON_0000982)]",http://purl.obolibrary.org/obo/DOID_7148,434,http://purl.obolibrary.org/obo/,Annotation #1: OMIM mapping confirmed by DO. [SN].
obo.DOID_1579,DOID_1579,['respiratory system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_1579,440,http://purl.obolibrary.org/obo/
obo.DOID_1561,DOID_1561,['cognitive disorder'],[obo.DOID_150],http://purl.obolibrary.org/obo/DOID_1561,442,http://purl.obolibrary.org/obo/
obo.DOID_0050117,DOID_0050117,['disease by infectious agent'],[obo.DOID_4],http://purl.obolibrary.org/obo/DOID_0050117,444,http://purl.obolibrary.org/obo/,Annotation #1: DO:wk
obo.DOID_7,DOID_7,['disease of anatomical entity'],[obo.DOID_4],http://purl.obolibrary.org/obo/DOID_7,446,http://purl.obolibrary.org/obo/
obo.DOID_1287,DOID_1287,['cardiovascular system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_1287,448,http://purl.obolibrary.org/obo/
obo.DOID_28,DOID_28,['endocrine system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_28,450,http://purl.obolibrary.org/obo/
obo.DOID_77,DOID_77,['gastrointestinal system disease'],"[obo.DOID_7, obo.RO_0002452.some(obo.SYMP_0000526)]",http://purl.obolibrary.org/obo/DOID_77,452,http://purl.obolibrary.org/obo/
obo.DOID_74,DOID_74,['hematopoietic system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_74,454,http://purl.obolibrary.org/obo/
obo.DOID_2914,DOID_2914,['immune system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_2914,456,http://purl.obolibrary.org/obo/
obo.DOID_16,DOID_16,['integumentary system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_16,458,http://purl.obolibrary.org/obo/
obo.DOID_17,DOID_17,['musculoskeletal system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_17,460,http://purl.obolibrary.org/obo/
obo.DOID_863,DOID_863,['nervous system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_863,462,http://purl.obolibrary.org/obo/
obo.DOID_15,DOID_15,['reproductive system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_15,464,http://purl.obolibrary.org/obo/
obo.DOID_0060118,DOID_0060118,['thoracic disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_0060118,466,http://purl.obolibrary.org/obo/
obo.DOID_18,DOID_18,['urinary system disease'],[obo.DOID_7],http://purl.obolibrary.org/obo/DOID_18,468,http://purl.obolibrary.org/obo/
obo.DOID_14566,DOID_14566,['disease of cellular proliferation'],[obo.DOID_4],http://purl.obolibrary.org/obo/DOID_14566,470,http://purl.obolibrary.org/obo/
obo.DOID_0014667,DOID_0014667,['disease of metabolism'],[obo.DOID_4],http://purl.obolibrary.org/obo/DOID_0014667,472,http://purl.obolibrary.org/obo/
obo.DOID_630,DOID_630,['genetic disease'],[obo.DOID_4],http://purl.obolibrary.org/obo/DOID_630,474,http://purl.obolibrary.org/obo/
obo.DOID_12365,DOID_12365,['malaria'],"[obo.DOID_2789, obo.IDO_0000664.some(obo.NCBITaxon_5820), obo.RO_0002452.some(obo.SYMP_0019174)]",http://purl.obolibrary.org/obo/DOID_12365,483,http://purl.obolibrary.org/obo/,Annotation #1: Xref MGI.
obo.DOID_2957,DOID_2957,['pulmonary tuberculosis'],"[obo.DOID_399, obo.DOID_850, obo.RO_0002452.some(obo.SYMP_0000107), obo.RO_0002452.some(obo.SYMP_0000613), obo.RO_0002452.some(obo.SYMP_0000614), obo.RO_0002452.some(obo.SYMP_0000868), obo.RO_0002452.some(obo.SYMP_0020025), obo.RO_0004026.some(obo.UBERON_0002048)]",http://purl.obolibrary.org/obo/DOID_2957,484,http://purl.obolibrary.org/obo/
obo.DOID_526,DOID_526,['human immunodeficiency virus infectious disease'],"[obo.DOID_934, obo.IDO_0000664.some(obo.NCBITaxon_11676 | obo.NCBITaxon_11709 | obo.NCBITaxon_12721), obo.RO_0002451.some(obo.TRANS_0000006 | obo.TRANS_0000007 | obo.TRANS_0000011 | obo.TRANS_0000012 | obo.TRANS_0000013), obo.RO_0002452.some(obo.SYMP_0000504), obo.RO_0002452.some(obo.SYMP_0000570), obo.RO_0002452.some(obo.SYMP_0000613), obo.RO_0002452.some(obo.SYMP_0019155), obo.RO_0002452.some(obo.SYMP_0019177), obo.RO_0002452.some(obo.SYMP_0020001), obo.RO_0002452.some(obo.SYMP_0020055)]",http://purl.obolibrary.org/obo/DOID_526,485,http://purl.obolibrary.org/obo/
obo.DOID_0060439,DOID_0060439,['lysinuric protein intolerance'],"[obo.DOID_9252, obo.RO_0004019.some(obo.SO_0001537)]",http://purl.obolibrary.org/obo/DOID_0060439,496,http://purl.obolibrary.org/obo/
obo.DOID_0111168,DOID_0111168,['sepiapterin reductase deficiency'],"[obo.DOID_0050736, obo.DOID_0050737, obo.DOID_543, obo.IDO_0000664.some(obo.GENO_0000147), obo.IDO_0000664.some(obo.GENO_0000148)]",http://purl.obolibrary.org/obo/DOID_0111168,498,http://purl.obolibrary.org/obo/
